SU_ID,POLLCLOSE_STATE_WEIGHT,POLLCLOSE_NATIONAL_WEIGHT,FINALVOTE_STATE_WEIGHT,FINALVOTE_NATIONAL_WEIGHT,P_STATE,STATENUM,LVA,LVB,LV,LIKELYVOTER,TIMEVOTE,TRUMPFACTOR3,FAVSENDEM,FAVSENREP,PARTYCONTROL,GETAHEAD,TRADENATIONALECON,TRADELOCALECON,HEALTHLAW,IMMDEPORT,RUSSIA,QPVVOTE,FIRSTTIME,QPVVOTE3,BREAKA,BREAKB,BREAKC,SEX,AGE65,RACETH,RACETH5,EDUC,INCOME,PARTY,PARTYFULL,IDEO,RELIG,RELIG4,SIZEPLACE,FORMFLAG
20003444,177.22231181,170.95513061,185.52700601,217.40534647,(MA) Massachusetts,(19) Massachusetts,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(3) Somewhat unfavorable,(4) Very unfavorable,(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(2) No, it is not",(1) I've known all along,(1) Men,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(3) $50,000-$74,999",(3) Neither,(3) Independent,(3) Moderate,(2) Catholic,(2) Catholic,(2) Suburban,(2) Form 2
20003458,1001.0575966,965.65680936,686.45580327,630.0750704,(IN) Indiana,(15) Indiana,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(1) Yes, it is",(1) I've known all along,(1) Men,(3) 30-39,(1) White,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(8) None,(4) Unaffiliated,(1) Urban,(3) Form 3
20003538,139.90034436,134.95299434,107.15009658,103.45280169,(MS) Mississippi,(25) Mississippi,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(3) Somewhat unfavorable,(1) Very important,(1) Getting ahead,(1) Help,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(6) 65+,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(1) Protestant,(1) Protestant/Other Christian,(3) Small town,(1) Form 1
20003582,3699.7446807,3568.9091776,4473.0050676,3108.5272494,(CA) California,(5) California,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,,,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(1) I did not vote in the 2016 presidential election,(1) First time voting,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(2) Women,(1) 18-24,(3) Latino or Hispanic,(3) Latino or Hispanic,(2) Some college/assoc. degree,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(2) Catholic,(2) Catholic,(2) Suburban,(2) Form 2
20003585,229.53043155,221.41345805,163.46606011,157.00253886,(OH) Ohio,(35) Ohio,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(1) Under $25,000",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(4) Other Christian,(1) Protestant/Other Christian,(3) Small town,(3) Form 3
20003609,232.49602656,224.27417959,170.98478012,156.84614872,(MS) Mississippi,(25) Mississippi,(3) Somewhat interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(3) Somewhat unfavorable,(4) Not at all important,(2) Holding steady,(1) Help,(1) Help,(2) Repeal parts of the law,(2) Deported to the country they came from,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(2) No, it is not",(4) I still haven't decided,(2) Women,(4) 40-49,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(2) Republican/Lean Rep,(3) Moderate,(1) Protestant,(1) Protestant/Other Christian,(3) Small town,(1) Form 1
20003623,98.126465893,94.656381699,84.011462276,80.200983441,(IN) Indiana,(15) Indiana,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(5) Jewish,(3) Other,(2) Suburban,(4) Form 4
20003638,332.25081428,320.50130014,304.4023499,297.32371082,(MN) Minnesota,(23) Minnesota,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(1) 18-24,(1) White,(1) White,(3) College graduate,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(8) None,(4) Unaffiliated,(1) Urban,(1) Form 1
20003657,1726.8897283,1665.8210584,1683.1862324,1486.2909118,(WI) Wisconsin,(48) Wisconsin,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(3) No difference,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(6) 65+,(1) White,(1) White,(1) High school or less,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(7) Something else,(3) Other,(4) Rural,(3) Form 3
20003730,1801.3567791,1737.6547021,1875.3594112,1593.725841,(WA) Washington,(47) Washington,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(3) Somewhat unfavorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(2) Holding steady,(1) Help,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(2) Women,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(2) Catholic,(2) Catholic,(4) Rural,(3) Form 3
20003770,847.1659429,817.20728576,683.69625751,659.51844213,(FL) Florida,(9) Florida,(2) Very interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(2) 25-29,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(3) $50,000-$74,999",(3) Neither,(1) Democrat/Lean Dem,(2) Somewhat liberal,(5) Jewish,(3) Other,(2) Suburban,(2) Form 2
20003913,505.86129011,487.97232151,297.85824558,358.38653901,(AZ) Arizona,(4) Arizona,(2) Very interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(3) No difference,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(6) 65+,(3) Latino or Hispanic,(3) Latino or Hispanic,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(3) Neither,(3) Independent,(3) Moderate,(2) Catholic,(2) Catholic,(3) Small town,(3) Form 3
20003969,598.42267615,577.26042343,461.93211098,475.28911264,(NY) New York,(34) New York,(3) Somewhat interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(3) Somewhat unfavorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(2) Holding steady,(1) Help,(3) No difference,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(1) Yes, it is","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(7) Other,(5) Other,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(3) Independent,(2) Somewhat liberal,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(4) Form 4
20004028,290.28842078,280.022839,237.24639541,146.6348187,(MS) Mississippi,(25) Mississippi,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,(2) Somewhat favorable,(1) Very favorable,(1) Very important,(2) Holding steady,(1) Help,(3) No difference,(2) Repeal parts of the law,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(4) $75,000-$99,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(2) Catholic,(2) Catholic,(4) Rural,(4) Form 4
20004043,540.21742859,521.11351057,484.68806554,445.75656487,(WI) Wisconsin,(48) Wisconsin,(2) Very interested,(2) Probably will vote,(9) 9,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(1) Yes, it is",(3) I decided in the last few days,(1) Men,(1) 18-24,(1) White,(1) White,(3) College graduate,"(3) $50,000-$74,999",(3) Neither,(1) Democrat/Lean Dem,(2) Somewhat liberal,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(2) Form 2
20004081,1112.7778085,1073.4262161,696.40614435,269.83376555,(CA) California,(5) California,(2) Very interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,,,(2) Somewhat important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(3) 30-39,(3) Latino or Hispanic,(3) Latino or Hispanic,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(8) None,(4) Unaffiliated,(2) Suburban,(2) Form 2
20004139,328.019927,316.42003136,222.40811275,210.92000923,(KS) Kansas,(16) Kansas,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,,,,(1) Getting ahead,(1) Help,(3) No difference,(2) Repeal parts of the law,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(2) Women,(1) 18-24,(1) White,(1) White,(4) Postgraduate study,"(3) $50,000-$74,999",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(4) Form 4
20004179,891.10475021,859.59226802,677.7081754,596.62469896,(NJ) New Jersey,(31) New Jersey,(3) Somewhat interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(3) Somewhat unfavorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(1) 18-24,(1) White,(1) White,(2) Some college/assoc. degree,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(8) None,(4) Unaffiliated,(2) Suburban,(4) Form 4
20004327,821.75483605,792.69480172,598.01243766,707.29401556,(MA) Massachusetts,(19) Massachusetts,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(2) Somewhat favorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(3) Independent,(3) Moderate,(2) Catholic,(2) Catholic,(3) Small town,(3) Form 3
20004332,89.644341456,86.474213912,119.08305725,122.93817118,(NH) New Hampshire,(30) New Hampshire,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,,,,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(6) 65+,(1) White,(1) White,(3) College graduate,"(4) $75,000-$99,999",(3) Neither,(1) Democrat/Lean Dem,(2) Somewhat liberal,(5) Jewish,(3) Other,(3) Small town,(1) Form 1
20004338,768.1127995,740.94972927,697.03458289,668.04886019,(VA) Virginia,(45) Virginia,(3) Somewhat interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(1) I've known all along,(1) Men,(3) 30-39,(1) White,(1) White,(3) College graduate,"(5) $100,000 or more",(3) Neither,(3) Independent,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(2) Suburban,(1) Form 1
20004383,1092.949196,1054.2988105,719.48256694,1081.546084,(NY) New York,(34) New York,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(4) Very unfavorable,(2) Somewhat favorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(6) 65+,(1) White,(1) White,(4) Postgraduate study,"(2) $25,000-$49,999",(3) Neither,(2) Republican/Lean Rep,(3) Moderate,(2) Catholic,(2) Catholic,(1) Urban,(4) Form 4
20004418,105.32551107,101.60084425,31.082688305,79.578368991,(MT) Montana,(26) Montana,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(4) Very unfavorable,(2) Somewhat favorable,(2) Somewhat important,(3) Falling behind,(1) Help,(1) Help,(2) Repeal parts of the law,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(4) 40-49,(3) Latino or Hispanic,(3) Latino or Hispanic,(2) Some college/assoc. degree,"(1) Under $25,000",(3) Neither,(2) Republican/Lean Rep,(4) Somewhat conservative,(5) Jewish,(3) Other,(4) Rural,(2) Form 2
20004424,322.68768577,311.27635624,308.98693646,287.75669629,(VA) Virginia,(45) Virginia,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(2) Somewhat favorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(4) Not at all important,(1) Getting ahead,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(2) No, it is not","(1) Yes, it is",(4) I still haven't decided,(1) Men,(3) 30-39,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(8) None,(4) Unaffiliated,(1) Urban,(2) Form 2
20004505,562.01093124,542.13632115,330.91994436,398.16676325,(AZ) Arizona,(4) Arizona,(2) Very interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(6) 65+,(1) White,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(1) Democrat,(1) Democrat/Lean Dem,(4) Somewhat conservative,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(3) Form 3
20004510,527.55673138,508.9005385,640.64350954,467.45622264,(ND) North Dakota,(28) North Dakota,(3) Somewhat interested,(5) I already voted,(12) Already voted,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(1) Very favorable,(3) Somewhat unfavorable,(4) Not at all important,(2) Holding steady,(2) Hurt,(2) Hurt,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(3) I decided in the last few days,(1) Men,(3) 30-39,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(3) College graduate,"(5) $100,000 or more",(3) Neither,(2) Republican/Lean Rep,(4) Somewhat conservative,(88) REMOVED FOR DISCLOSURE RISK,(2) Catholic,(2) Suburban,(1) Form 1
