"","SEX","RACE","MAR","LANX","WAOB","DIS","HICOV","MIG","SCH"
"3382",1,1,1,2,1,2,1,1,1
"3383",1,1,1,2,1,2,1,1,1
"3384",2,1,1,2,1,2,1,1,1
"3385",1,1,1,2,1,2,1,3,1
"3386",2,1,1,2,1,1,1,3,1
"3387",2,1,3,2,1,1,1,1,1
"3388",2,2,1,2,5,2,1,3,1
"3389",1,2,1,2,1,2,2,3,1
"3390",1,1,4,2,1,2,2,1,1
"3391",1,1,5,2,1,1,1,1,2
"3392",1,1,1,2,1,1,1,1,1
"3393",2,1,1,2,4,2,1,1,1
"3394",1,1,5,2,1,2,1,3,1
"3395",1,1,3,2,1,2,1,1,1
"3396",2,2,5,2,1,2,1,1,1
"3397",2,2,5,2,1,2,2,1,1
"3398",1,2,5,2,1,1,1,1,1
"3399",1,1,1,2,1,2,1,1,1
"3400",2,1,1,2,1,2,1,1,1
"3401",2,1,2,2,1,2,1,1,1
"3402",2,1,2,2,1,2,1,1,1
"3403",2,1,5,2,1,2,1,1,2
"3404",2,1,3,2,1,2,2,1,1
"3405",1,1,4,2,1,2,1,3,1
"3406",2,2,5,1,1,2,1,1,2
"3407",2,2,5,2,1,2,1,3,2
"3408",1,1,1,1,1,2,1,1,1
"3409",2,1,1,2,1,2,1,1,1
"3410",2,1,1,2,5,2,1,1,1
"3411",1,1,1,2,1,2,2,1,1
"3412",1,1,5,2,1,2,1,1,1
"3413",2,1,5,2,1,2,1,1,1
"3414",1,1,1,2,1,2,1,1,1
"3415",2,1,1,1,1,2,1,1,1
"3416",2,1,1,2,1,2,2,1,1
"3417",1,1,1,2,1,2,1,1,1
"3418",2,1,5,2,1,2,1,1,1
"3419",1,1,1,2,1,2,1,1,1
"3420",2,1,1,2,1,2,1,1,1
"3421",2,1,1,2,1,2,1,1,1
"3422",1,1,1,2,1,1,1,1,1
"3423",1,1,2,2,1,1,1,1,1
"3424",1,1,1,2,1,2,1,1,1
"3425",2,1,1,2,1,2,1,1,1
"3426",2,2,3,2,1,2,1,1,1
"3427",2,2,3,2,1,2,1,1,1
"3428",1,1,5,2,1,1,1,1,1
"3429",1,1,1,2,1,2,1,1,1
"3430",2,1,1,2,1,2,1,1,1
"3431",1,1,5,2,1,2,1,1,2
"3432",1,1,1,2,1,2,1,1,1
"3433",2,1,1,2,1,2,1,1,1
"3434",1,1,1,2,1,2,2,1,1
"3435",2,1,1,2,1,2,1,1,1
"3436",2,1,5,2,1,2,1,1,1
"3437",2,2,5,2,1,2,1,3,2
"3438",2,2,1,2,1,1,1,1,1
"3439",1,2,1,2,1,1,1,1,1
"3440",1,1,1,2,1,2,1,1,1
"3441",2,1,1,2,1,2,1,1,1
"3442",1,1,1,2,1,2,1,1,1
"3443",2,1,1,2,1,2,1,1,1
"3444",2,1,5,2,1,2,1,1,2
"3445",1,1,3,2,1,2,1,1,1
"3446",2,1,5,2,1,1,1,1,2
"3447",2,2,1,2,1,2,1,1,1
"3448",1,2,1,2,1,2,1,1,1
"3449",1,2,1,2,1,2,1,1,1
"3450",2,2,1,2,1,2,1,3,1
"3451",2,1,2,2,1,1,1,1,1
"3452",2,1,2,2,1,1,1,1,1
"3453",1,1,1,2,1,2,1,1,1
"3454",2,1,1,2,1,2,1,1,1
"3455",1,1,1,1,5,2,1,1,2
"3456",2,1,1,2,1,2,2,1,1
"3457",2,2,5,2,1,2,2,1,1
"3458",1,1,1,2,1,2,1,1,1
"3459",2,1,1,2,1,2,1,1,1
"3460",2,1,5,2,1,2,1,1,1
"3461",2,1,2,2,1,1,1,1,1
"3462",1,1,1,2,1,2,1,1,1
"3463",2,1,1,2,1,2,2,1,1
"3464",2,1,5,2,1,2,1,3,2
"3465",2,1,1,2,1,1,1,1,1
"3466",1,1,1,1,3,2,2,1,1
"3467",1,1,1,2,1,2,1,1,1
"3468",2,1,1,2,1,2,1,1,1
"3469",2,2,5,2,1,2,1,1,1
"3470",2,2,1,2,1,2,2,1,1
"3471",1,2,1,2,1,2,1,1,1
"3472",1,2,5,2,1,2,1,1,1
"3473",2,1,2,2,1,2,1,3,1
"3474",1,1,5,2,1,2,2,1,1
"3475",2,1,1,2,1,2,1,1,1
"3476",1,1,1,2,1,2,1,1,1
"3477",1,1,1,2,1,1,1,1,1
"3478",2,1,1,2,1,2,1,1,1
"3479",1,4,3,2,1,1,1,3,1
"3480",2,1,2,2,1,2,1,1,1
"3481",1,1,1,2,1,2,1,1,1
"3482",2,1,1,2,1,2,1,1,1
"3483",1,1,1,2,1,2,1,1,1
"3484",2,1,1,2,1,2,1,1,1
"3485",1,1,1,2,1,1,1,3,1
"3486",2,1,1,2,1,2,1,3,1
"3487",1,1,1,2,1,2,1,3,1
"3488",1,1,1,2,1,2,1,1,1
"3489",2,1,1,2,1,2,1,1,2
"3490",2,1,2,2,1,2,1,1,1
"3491",1,1,5,2,1,2,1,1,1
"3492",2,2,4,2,1,2,2,1,1
"3493",2,2,1,2,1,2,1,1,1
"3494",2,2,1,2,1,2,1,1,1
"3495",1,2,1,2,1,2,1,1,1
"3496",1,1,1,2,1,2,1,1,1
"3497",2,1,1,2,1,2,1,1,1
"3498",1,1,5,2,1,2,1,1,1
"3499",2,1,3,2,1,2,1,1,1
"3500",2,1,1,2,1,2,1,1,1
"3501",2,1,2,2,1,2,1,1,1
"3502",1,1,5,2,1,2,1,1,2
"3503",1,1,1,2,1,2,1,1,1
"3504",2,1,1,2,1,2,1,1,1
"3505",1,1,1,2,1,2,1,1,1
"3506",2,1,1,2,1,2,1,1,1
"3507",1,1,5,2,1,2,1,3,1
"3508",1,1,5,2,1,2,1,1,1
"3509",2,1,2,2,1,2,1,1,1
"3510",1,2,4,2,1,2,1,1,1
"3511",1,2,5,2,1,2,1,3,2
"3512",1,1,3,2,1,1,1,1,1
"3513",1,1,1,2,1,1,1,1,2
"3514",2,1,1,2,1,2,1,1,1
"3515",2,2,1,2,1,2,1,1,1
"3516",1,2,1,2,1,2,1,1,2
"3517",1,1,5,2,1,2,1,1,1
"3518",2,1,3,2,1,2,1,1,1
"3519",2,2,1,2,1,2,1,1,1
"3520",1,2,1,2,1,2,2,1,1
"3521",2,2,5,2,1,2,1,1,2
"3522",2,1,1,2,1,2,1,1,1
"3523",1,1,1,2,1,2,1,1,1
"3524",2,1,5,2,1,1,1,1,1
"3525",1,1,5,2,1,2,1,1,1
"3526",1,1,5,2,1,2,1,1,1
"3527",2,2,2,2,1,2,1,1,1
"3528",2,1,3,2,1,2,1,1,1
"3529",1,1,5,2,1,2,2,1,1
"3530",2,1,5,2,1,2,1,1,1
"3531",1,2,5,2,1,2,2,1,1
"3532",1,2,5,2,1,2,1,1,1
"3533",2,1,2,2,1,1,1,1,1
"3534",2,1,2,2,1,2,1,1,1
"3535",1,2,1,2,1,2,1,1,1
"3536",2,2,1,2,5,2,1,1,1
"3537",2,1,2,2,1,2,1,1,1
"3538",1,1,5,2,1,1,1,1,2
"3539",1,1,3,1,1,2,1,1,1
"3540",1,1,1,2,1,1,1,3,1
"3541",2,1,1,2,5,2,1,3,1
"3542",2,1,5,2,1,2,1,3,1
"3543",2,1,3,2,1,2,1,1,1
"3544",1,1,5,2,1,2,1,1,1
"3545",1,2,1,2,1,1,1,1,1
"3546",2,2,1,2,1,2,1,1,1
"3547",2,2,5,2,1,1,1,1,1
"3548",2,1,2,2,1,1,1,1,1
"3549",1,1,1,2,1,2,1,1,1
"3550",2,1,1,2,1,2,1,1,1
"3551",2,1,5,2,1,2,2,1,1
"3552",1,2,1,2,1,2,1,1,1
"3553",2,2,1,2,1,2,1,1,1
"3554",1,2,1,2,1,1,2,1,1
"3555",2,2,1,2,1,2,1,1,1
"3556",1,2,5,2,1,2,2,1,1
"3557",2,2,5,2,1,2,1,3,1
"3558",2,1,3,2,1,2,1,1,1
"3559",2,1,1,2,1,2,1,1,1
"3560",1,1,1,2,1,2,1,1,1
"3561",2,3,5,2,1,2,1,1,1
"3562",1,1,1,2,1,2,1,1,1
"3563",2,1,1,2,1,2,2,1,1
"3564",1,1,1,2,1,2,1,1,1
"3565",2,1,1,1,3,2,2,1,1
"3566",2,2,1,1,5,1,1,1,1
"3567",1,1,1,2,1,2,1,1,1
"3568",1,1,5,2,1,2,2,3,3
"3569",2,1,1,2,1,1,1,1,1
"3570",1,1,1,2,1,2,1,1,1
"3571",1,1,2,2,1,2,1,1,1
"3572",1,1,5,2,1,2,1,3,1
"3573",2,1,4,2,1,2,1,1,2
"3574",2,1,5,2,1,2,2,1,1
"3575",2,6,1,2,4,2,1,1,1
"3576",1,1,1,2,1,2,1,1,1
"3577",1,1,1,2,1,2,1,1,1
"3578",2,1,1,2,1,2,1,1,1
"3579",2,3,5,2,1,2,2,1,1
"3580",1,1,1,2,1,2,1,1,1
"3581",2,1,1,2,1,1,1,1,1
"3582",1,1,5,2,1,2,2,1,1
"3583",1,1,1,2,1,2,1,1,1
"3584",2,1,1,2,1,2,1,1,1
"3585",1,1,1,2,1,1,1,1,1
"3586",2,1,1,2,1,2,2,1,1
"3587",1,1,5,2,1,1,1,3,2
"3588",1,1,5,2,1,2,1,1,1
"3589",1,1,2,2,1,2,1,1,1
"3590",2,1,5,2,1,2,1,3,2
"3591",2,2,2,2,1,1,1,3,1
"3592",1,1,1,2,1,2,1,1,1
"3593",2,1,1,1,6,1,1,1,1
"3594",1,6,5,2,1,2,1,1,1
"3595",1,1,5,1,1,2,1,3,2
"3596",2,1,5,2,1,2,2,3,2
"3597",1,1,1,2,1,2,1,1,1
"3598",2,1,1,2,1,2,1,1,1
"3599",1,2,3,2,1,2,1,1,2
"3600",2,2,1,2,1,2,1,3,2
"3601",1,2,1,2,1,2,1,3,1
"3602",2,2,5,2,1,2,1,1,1
"3603",1,2,5,2,1,2,2,1,1
"3604",2,1,3,2,1,2,2,1,1
"3605",1,1,3,2,1,1,1,1,1
"3606",2,1,3,2,1,1,1,1,1
"3607",1,1,1,2,1,2,1,1,1
"3608",2,1,1,2,1,2,1,1,1
"3609",1,4,1,2,1,2,1,1,1
"3610",2,4,1,1,4,2,1,1,2
"3611",2,1,3,2,1,2,1,1,1
"3612",1,1,5,2,1,2,1,1,1
"3613",1,1,3,1,1,2,1,1,1
"3614",2,1,4,2,1,2,2,1,1
"3615",1,1,1,2,1,2,1,3,1
"3616",1,2,1,2,1,2,1,1,1
"3617",2,2,1,2,1,2,2,1,1
"3618",2,1,1,2,1,2,1,1,1
"3619",1,1,1,2,1,2,2,1,1
"3620",1,1,1,2,1,1,1,1,1
"3621",2,1,1,2,1,2,1,1,1
"3622",1,1,5,2,7,2,1,1,1
"3623",1,1,5,2,1,2,1,1,1
"3624",2,1,2,2,1,2,1,1,1
"3625",2,1,1,2,1,2,1,3,1
"3626",1,1,1,1,3,2,1,3,1
"3627",2,1,4,2,1,2,1,1,1
"3628",1,1,4,2,1,2,1,1,1
"3629",2,1,3,2,1,1,1,1,1
"3630",2,1,1,2,1,2,1,1,1
"3631",1,1,1,2,1,2,1,1,1
"3632",2,1,5,2,1,2,2,3,2
"3633",2,1,2,2,1,1,1,1,1
"3634",1,1,1,2,1,2,1,1,1
"3635",2,1,1,2,1,2,1,1,1
"3636",1,2,5,2,1,2,1,1,1
"3637",1,2,5,2,1,1,1,1,1
"3638",1,1,3,2,1,1,1,1,1
"3639",2,1,2,2,1,1,1,1,1
"3640",1,1,2,2,1,1,1,1,1
"3641",1,2,1,2,1,2,1,1,1
"3642",2,2,1,2,1,2,1,1,1
"3643",1,1,1,2,1,2,1,1,1
"3644",2,4,1,2,1,2,1,1,1
"3645",1,1,1,2,1,2,1,1,1
"3646",1,2,3,2,1,2,2,1,2
"3647",2,1,2,2,1,1,1,1,1
"3648",2,1,4,2,1,2,2,1,1
"3649",2,2,4,2,1,1,1,1,1
"3650",1,2,5,2,1,2,2,1,1
"3651",1,2,5,1,6,2,1,1,2
"3652",2,1,3,2,1,2,1,3,1
"3653",2,1,3,2,1,2,1,3,1
"3654",1,1,5,2,1,2,1,1,1
"3655",1,2,4,2,1,1,1,1,1
"3656",1,2,1,2,1,1,1,1,1
"3657",2,2,1,1,5,2,1,1,1
"3658",2,1,1,2,1,2,1,1,1
"3659",1,1,1,2,1,2,1,1,1
"3660",1,1,1,2,1,2,1,1,1
"3661",2,1,1,2,1,2,1,1,1
"3662",2,1,2,2,1,2,1,1,1
"3663",1,1,1,1,5,2,1,1,1
"3664",2,1,1,2,1,2,1,1,1
"3665",1,4,5,2,1,2,1,3,1
"3666",2,1,4,2,1,2,1,3,1
"3667",2,1,1,2,1,2,2,1,1
"3668",1,1,1,2,1,2,1,1,1
"3669",1,2,5,2,1,1,1,1,3
"3670",1,1,1,2,1,2,1,1,1
"3671",2,1,1,1,1,2,1,3,2
"3672",1,1,5,2,1,2,2,1,1
"3673",1,1,1,2,1,2,1,1,1
"3674",2,1,1,1,3,2,2,1,1
"3675",2,1,1,2,1,2,1,1,1
"3676",1,1,1,2,1,2,1,1,1
"3677",1,1,1,2,1,2,1,3,1
"3678",2,1,1,2,1,2,1,1,1
"3679",1,1,3,2,1,2,2,3,1
"3680",2,1,1,2,1,2,1,1,1
"3681",1,1,1,1,2,2,1,1,1
"3682",1,1,3,2,1,1,1,1,1
"3683",2,1,4,2,1,2,2,1,1
"3684",2,1,5,2,1,2,1,3,1
"3685",1,1,1,2,1,2,1,1,2
"3686",2,1,1,2,1,2,1,1,1
"3687",1,1,1,2,1,2,1,1,1
"3688",2,1,1,2,1,2,1,1,1
"3689",2,1,5,2,1,2,1,1,1
"3690",2,5,5,2,1,2,1,1,1
"3691",1,1,1,2,1,2,1,1,1
"3692",2,1,1,2,1,1,1,1,1
"3693",1,1,5,2,1,2,1,1,1
"3694",1,1,5,2,1,1,1,3,1
"3695",2,1,2,2,1,1,1,3,1
"3696",1,1,1,2,1,1,1,1,1
"3697",2,1,1,2,1,2,1,1,1
"3698",1,2,1,2,1,2,1,1,1
"3699",2,2,1,2,1,2,1,1,1
"3700",1,2,5,2,1,2,2,3,1
"3701",1,1,1,2,1,1,1,1,1
"3702",2,1,1,2,1,2,2,1,1
"3703",1,1,1,2,1,2,1,1,1
"3704",2,1,1,2,1,2,1,1,1
"3705",1,1,1,2,1,2,1,1,1
"3706",2,1,1,1,1,2,1,1,1
"3707",2,2,5,2,1,2,2,1,1
"3708",2,1,3,2,1,2,1,1,2
"3709",2,1,1,2,1,2,1,1,1
"3710",1,1,1,2,1,2,1,1,1
"3711",1,1,5,2,1,2,2,1,1
"3712",2,1,1,2,1,2,1,1,1
"3713",1,1,1,2,1,1,1,1,1
"3714",1,1,3,2,1,2,2,1,1
"3715",2,1,5,1,1,2,1,1,1
"3716",2,1,3,2,1,2,1,1,1
"3717",1,1,5,2,1,2,1,3,1
"3718",1,1,5,2,1,2,1,3,1
"3719",1,1,1,2,1,2,1,3,1
"3720",1,1,1,2,1,2,1,1,1
"3721",2,1,1,2,1,1,1,1,1
"3722",1,1,3,2,1,2,1,1,1
"3723",2,2,5,2,1,1,1,1,1
"3724",2,1,3,2,1,1,1,1,1
"3725",1,1,3,2,1,2,1,1,1
"3726",1,1,5,2,1,2,2,1,1
"3727",2,1,3,2,1,1,1,1,2
"3728",2,1,5,2,4,2,1,1,1
"3729",1,1,1,2,1,2,1,1,1
"3730",2,1,1,2,1,2,1,1,1
"3731",2,1,5,2,1,2,2,1,1
"3732",1,1,1,2,1,2,1,1,1
"3733",2,1,1,2,1,2,1,1,2
"3734",2,1,1,2,1,2,1,1,1
"3735",1,1,1,2,1,2,1,1,1
"3736",1,1,1,2,1,2,1,1,1
"3737",2,1,1,2,1,2,2,1,1
"3738",2,1,1,1,1,2,1,1,1
"3739",1,1,1,2,1,2,1,1,1
"3740",1,2,1,2,1,1,1,1,1
"3741",2,2,1,2,1,1,1,1,1
"3742",2,2,5,2,1,2,1,1,1
"3743",2,2,3,2,1,2,2,1,1
"3744",2,2,5,2,1,2,1,1,1
"3745",2,1,1,2,1,2,1,1,1
"3746",1,1,1,2,7,2,1,1,1
"3747",1,1,1,1,3,2,2,1,1
"3748",2,1,1,2,1,2,1,1,1
"3749",1,1,1,2,1,2,2,3,1
"3750",1,2,3,2,2,2,1,1,1
"3751",1,1,1,2,1,1,1,1,1
"3752",2,1,1,2,1,2,1,1,1
"3753",2,1,2,2,1,1,1,1,1
"3754",2,1,1,2,1,2,1,1,1
"3755",1,1,3,2,1,2,1,1,1
"3756",1,1,1,2,1,2,1,1,1
"3757",2,1,1,2,1,2,1,1,1
"3758",1,1,4,2,1,2,1,1,1
"3759",2,1,3,2,1,2,2,1,1
"3760",1,1,1,2,1,2,1,1,1
"3761",2,1,1,2,1,2,2,1,1
"3762",1,1,5,2,1,2,1,1,1
"3763",2,1,1,2,1,2,1,1,1
"3764",1,1,1,2,1,2,1,1,1
"3765",1,1,1,2,1,2,1,1,1
"3766",2,1,1,2,1,2,1,1,1
"3767",2,2,1,2,1,1,1,1,1
"3768",1,2,1,2,1,2,1,2,1
"3769",1,1,1,2,1,1,1,1,1
"3770",2,1,1,2,1,1,1,1,1
"3771",1,1,5,2,1,2,1,1,1
"3772",2,1,1,2,1,2,1,3,1
"3773",2,1,2,2,1,2,1,3,1
"3774",1,1,5,2,1,2,1,3,1
"3775",1,2,1,2,1,2,2,1,1
"3776",1,2,1,2,1,1,1,1,1
"3777",2,2,1,2,1,1,1,1,2
"3778",1,1,1,2,1,2,1,1,1
"3779",2,1,1,2,1,2,1,1,1
"3780",2,1,3,2,1,2,1,1,1
"3781",1,1,3,2,1,2,1,1,1
"3782",1,1,1,2,1,2,1,1,1
"3783",2,1,1,2,1,2,1,1,1
"3784",1,1,5,1,1,2,1,1,1
"3785",2,1,1,2,1,2,1,1,1
"3786",1,1,1,2,1,1,1,1,1
"3787",1,1,1,2,1,2,1,1,1
"3788",2,1,1,2,1,2,1,1,1
"3789",2,1,5,2,1,2,1,1,2
"3790",1,2,3,2,1,2,2,1,1
"3791",1,1,1,2,1,2,1,1,1
"3792",2,1,1,2,1,1,2,1,1
"3793",1,1,1,1,1,2,1,1,1
"3794",2,1,1,2,1,2,1,1,1
"3795",2,2,1,2,1,1,1,1,1
"3796",1,2,1,2,1,1,1,1,1
"3797",1,2,5,2,1,1,1,1,1
"3798",1,2,5,2,1,2,2,1,1
"3799",2,2,5,2,1,2,1,1,1
"3800",1,1,5,2,1,2,1,3,1
"3801",1,1,5,2,1,2,1,3,1
"3802",1,1,1,2,1,2,1,1,1
"3803",2,1,1,1,3,2,2,1,1
"3804",2,1,1,2,1,2,1,1,1
"3805",1,1,1,1,1,2,1,1,1
"3806",2,1,3,2,1,2,1,1,1
"3807",1,1,5,2,1,2,1,1,1
"3808",1,1,1,2,1,2,1,1,3
"3809",2,1,1,2,1,2,2,1,3
"3810",1,1,2,2,1,1,1,1,1
"3811",1,1,4,1,2,1,1,1,1
"3812",1,1,3,2,1,2,1,1,1
"3813",1,1,3,2,1,2,1,1,1
"3814",2,1,5,2,1,2,1,1,1
"3815",1,1,3,2,1,2,2,1,1
"3816",2,1,1,2,1,2,1,1,1
"3817",1,1,1,2,1,2,1,1,2
"3818",2,5,5,2,1,2,1,1,1
"3819",1,5,3,2,1,2,1,1,1
"3820",1,2,5,1,1,2,1,3,1
"3821",1,1,5,2,1,2,2,3,1
"3822",2,1,5,2,1,2,1,3,1
"3823",2,2,1,2,1,2,1,1,1
"3824",1,2,1,2,1,2,1,1,1
"3825",1,2,5,2,1,2,1,1,1
"3826",2,6,5,2,4,2,1,2,2
"3827",2,1,5,2,1,2,2,3,1
"3828",2,1,3,2,1,1,1,3,1
"3829",2,1,5,1,3,2,2,3,2
"3830",1,1,5,2,1,2,1,3,1
"3831",1,1,3,2,1,1,1,3,1
"3832",2,1,1,2,1,1,1,1,1
"3833",1,1,1,2,1,2,1,1,1
"3834",1,1,1,2,1,2,1,1,1
"3835",2,1,1,2,1,2,1,1,1
"3836",2,1,1,1,2,2,1,1,1
"3837",1,1,1,2,1,1,1,1,1
"3838",2,1,1,2,1,2,1,1,1
"3839",1,1,1,2,1,2,1,1,1
"3840",1,1,1,2,1,1,1,1,1
"3841",2,1,1,2,1,2,1,1,1
"3842",1,1,5,1,1,2,1,1,1
"3843",1,1,5,2,1,2,1,1,1
"3844",2,1,2,2,1,1,1,1,1
"3845",1,1,5,2,1,2,2,1,1
"3846",2,1,5,2,1,2,2,1,1
"3847",2,1,1,2,1,2,1,1,1
"3848",1,1,1,2,1,2,1,1,1
"3849",1,1,5,2,1,2,1,1,1
"3850",2,1,3,2,1,2,1,1,1
"3851",1,1,1,2,1,1,1,1,1
"3852",2,1,1,2,1,2,1,1,1
"3853",1,1,5,2,1,2,1,1,1
"3854",2,2,3,2,1,1,1,1,1
"3855",1,1,5,1,1,2,2,1,1
"3856",1,1,1,2,1,2,1,1,1
"3857",2,1,1,2,1,2,1,1,1
"3858",2,1,3,2,1,1,1,1,1
"3859",1,1,2,2,1,2,1,1,1
"3860",1,2,4,2,1,2,1,1,1
"3861",2,2,2,2,1,1,1,1,2
"3862",2,1,1,2,1,2,1,3,1
"3863",1,1,1,2,1,2,1,3,1
"3864",2,2,2,2,1,1,1,1,1
"3865",2,2,5,2,1,2,1,1,1
"3866",1,1,1,2,1,2,1,1,1
"3867",2,1,5,2,1,2,1,3,1
"3868",2,1,1,2,1,2,1,1,2
"3869",1,3,1,2,1,1,1,1,2
"3870",1,1,1,2,1,2,1,1,1
"3871",2,1,1,2,1,2,1,1,1
"3872",1,1,5,2,1,2,1,1,1
"3873",1,1,1,2,1,1,1,1,1
"3874",2,1,1,2,1,2,1,1,1
"3875",2,1,2,2,1,2,1,1,1
"3876",2,1,1,2,1,2,1,1,1
"3877",1,1,1,2,1,1,1,1,1
"3878",1,1,1,1,3,2,1,1,1
"3879",2,1,1,2,1,1,1,1,1
"3880",1,1,1,2,1,2,1,1,1
"3881",2,1,1,2,1,2,1,1,1
"3882",1,1,1,2,1,1,1,1,1
"3883",2,1,1,2,1,2,1,1,1
"3884",1,1,1,2,5,2,1,3,1
"3885",2,1,1,2,1,2,1,3,1
"3886",1,1,1,2,1,2,1,1,1
"3887",2,1,1,2,1,1,1,1,1
"3888",1,1,1,2,1,2,1,1,1
"3889",2,1,1,2,1,2,2,1,1
"3890",1,1,1,2,1,1,1,1,1
"3891",2,1,5,2,1,2,2,1,1
"3892",2,1,5,2,1,2,1,1,1
"3893",1,1,1,2,1,2,1,1,1
"3894",2,1,1,2,1,2,1,1,1
"3895",1,2,1,2,1,2,1,1,1
"3896",2,2,1,2,1,2,1,1,1
"3897",2,1,5,2,1,2,1,1,3
"3898",1,1,1,2,1,2,1,1,1
"3899",2,1,1,2,1,2,1,1,1
"3900",2,1,2,2,1,1,1,1,1
"3901",2,1,2,2,1,2,1,1,1
"3902",1,1,1,2,1,2,1,1,1
"3903",2,1,1,2,1,2,1,1,1
"3904",2,1,1,2,1,2,1,3,1
"3905",1,1,1,2,1,2,1,3,1
"3906",2,1,1,2,1,2,1,1,1
"3907",1,1,1,2,1,2,1,1,1
"3908",2,1,1,2,1,2,1,1,1
"3909",1,1,1,1,1,2,1,1,1
"3910",2,2,2,2,1,1,2,1,1
"3911",2,1,4,2,1,1,1,1,1
"3912",1,1,1,2,1,2,1,1,1
"3913",2,1,1,2,1,2,1,1,1
"3914",1,1,1,2,7,2,1,1,1
"3915",2,1,1,2,1,2,1,1,1
"3916",2,1,5,2,1,2,2,1,2
"3917",1,1,1,2,1,2,1,1,1
"3918",2,1,1,2,1,2,1,1,1
"3919",2,2,5,2,1,1,1,3,1
"3920",2,2,3,1,1,1,1,1,1
"3921",2,2,5,2,1,2,1,1,1
"3922",2,2,5,2,1,1,1,1,2
"3923",2,1,2,2,1,1,1,1,1
"3924",1,1,1,2,1,2,1,1,1
"3925",2,1,1,2,1,2,1,1,1
"3926",2,1,5,2,1,1,1,3,2
"3927",2,2,1,2,1,2,1,1,1
"3928",1,2,1,2,1,1,1,1,1
"3929",2,3,5,2,1,2,1,1,1
"3930",2,5,5,2,1,2,1,1,2
"3931",2,1,3,2,1,2,2,1,1
"3932",2,1,5,2,1,2,1,1,1
"3933",1,1,2,2,1,2,1,1,1
"3934",2,1,2,2,1,1,1,1,1
"3935",2,1,4,2,1,2,2,3,1
"3936",1,1,5,2,1,2,1,3,1
"3937",1,1,5,2,1,2,1,3,1
"3938",1,1,1,2,1,2,1,3,1
"3939",1,1,3,2,1,2,1,1,1
"3940",2,1,1,2,1,2,1,1,1
"3941",1,1,1,2,1,2,1,1,1
"3942",1,1,5,2,1,2,2,3,3
"3943",1,1,1,2,1,2,1,1,1
"3944",2,1,1,2,1,2,1,1,1
"3945",2,1,2,2,1,1,1,1,1
"3946",1,1,1,2,1,2,1,1,1
"3947",2,1,1,2,1,2,1,1,1
"3948",2,1,1,2,1,2,1,1,1
"3949",1,1,5,2,1,2,2,1,1
"3950",2,1,5,2,1,2,2,1,1
"3951",1,1,1,2,1,1,1,1,1
"3952",1,1,1,2,5,2,1,1,1
"3953",2,1,1,2,1,2,1,1,2
"3954",1,1,5,2,1,2,1,1,2
"3955",1,1,5,2,1,2,1,1,1
"3956",1,2,3,2,1,1,1,1,1
"3957",1,1,1,2,1,2,1,1,1
"3958",2,1,1,2,1,2,1,1,1
"3959",1,2,5,2,1,2,1,1,1
"3960",1,1,1,2,1,2,1,1,1
"3961",2,1,1,1,3,2,1,1,1
"3962",2,1,5,2,1,2,1,1,1
"3963",2,1,3,2,1,2,1,1,1
"3964",1,1,1,2,1,2,1,1,2
"3965",2,1,1,2,1,2,1,1,1
"3966",1,1,1,2,1,2,1,1,1
"3967",2,1,1,2,1,2,1,1,1
"3968",1,1,1,2,1,2,1,3,1
"3969",1,1,1,2,1,1,1,1,1
"3970",2,1,1,2,1,2,1,1,1
"3971",2,2,1,2,1,2,1,1,1
"3972",1,2,1,2,1,1,1,1,1
"3973",1,2,3,2,1,2,1,1,1
"3974",1,2,4,2,1,2,1,1,1
"3975",2,1,1,2,1,2,1,1,1
"3976",1,1,1,2,1,2,1,1,1
"3977",2,2,5,2,1,2,1,1,1
"3978",1,1,1,2,1,2,1,1,1
"3979",2,1,1,2,1,1,1,1,1
"3980",1,2,3,2,1,2,1,1,1
"3981",2,2,5,2,1,1,1,3,3
"3982",1,1,1,2,1,2,1,1,1
"3983",2,1,1,2,1,2,1,1,1
"3984",2,2,1,2,1,2,1,1,1
"3985",1,2,1,2,1,2,2,1,1
"3986",2,1,5,2,1,2,1,1,3
"3987",2,1,2,2,1,1,1,1,1
"3988",1,5,5,2,4,2,1,1,2
"3989",1,1,1,2,1,2,1,3,1
"3990",2,2,2,2,1,1,1,3,1
"3991",2,2,3,2,1,2,1,3,1
"3992",2,2,5,2,1,2,1,3,3
"3993",1,2,5,1,1,2,1,3,3
"3994",1,2,3,2,1,2,1,3,1
"3995",2,2,4,2,1,1,1,1,1
"3996",1,2,3,2,1,1,1,1,2
"3997",2,2,5,2,1,2,2,3,2
"3998",2,1,3,2,1,1,1,1,1
"3999",2,2,2,2,1,1,2,1,1
"4000",2,2,5,2,1,2,1,1,1
"4001",2,1,1,2,1,2,1,1,1
"4002",1,1,1,2,1,1,1,1,1
"4003",2,1,2,2,1,2,2,1,1
"4004",2,1,3,2,1,2,1,1,1
"4005",2,1,1,2,1,2,1,1,1
"4006",1,1,1,2,1,2,1,1,1
"4007",2,1,5,2,1,2,1,1,2
"4008",2,1,1,2,1,2,1,1,1
"4009",1,1,1,2,1,2,1,1,1
"4010",1,1,5,1,1,2,1,1,1
"4011",2,1,3,2,1,1,1,1,1
"4012",1,1,1,2,1,2,1,1,1
"4013",2,1,1,2,1,2,1,1,1
"4014",2,2,5,1,1,2,1,1,1
"4015",1,1,2,2,1,1,1,1,1
